num_epochs,train_losses,train_accs
200,0.07273008947163984,0.11748633879781421
200,0.06811786056216297,0.1994535519125683
200,0.0647680148726604,0.2609289617486339
200,0.06135867527925252,0.33469945355191255
200,0.05931282906584401,0.3907103825136612
200,0.05772359465640751,0.4385245901639344
200,0.05350940882182512,0.523224043715847
200,0.05230332658590515,0.5286885245901639
200,0.0495270370134239,0.6024590163934426
200,0.04842284158930753,0.6243169398907104
200,0.04530776247300737,0.674863387978142
200,0.04356742735768928,0.662568306010929
200,0.04306095691977954,0.6516393442622951
200,0.04063845527628081,0.7377049180327869
200,0.03951931569745632,0.7800546448087432
200,0.03822390140731478,0.7937158469945356
200,0.03722633364422074,0.7923497267759563
200,0.03375223629135903,0.825136612021858
200,0.036190512320383,0.755464480874317
200,0.03379684865800409,0.7909836065573771
200,0.03187535613612399,0.8101092896174863
200,0.029334602460183733,0.855191256830601
200,0.030193293355201763,0.8265027322404371
200,0.028644626420703742,0.8319672131147541
200,0.028647953695286818,0.8142076502732241
200,0.02804975260476597,0.8456284153005464
200,0.027376010118286467,0.8620218579234973
200,0.02643496473955978,0.8838797814207651
200,0.025730927133820747,0.8674863387978142
200,0.024743263594439773,0.8934426229508197
200,0.023962128194954878,0.8620218579234973
200,0.024489930744379596,0.8866120218579235
200,0.02266674680136592,0.889344262295082
200,0.023490024883238994,0.8852459016393442
200,0.022085228904348907,0.9180327868852459
200,0.020697771688628068,0.9166666666666666
200,0.020530303075013915,0.912568306010929
200,0.01897093731034649,0.9098360655737705
200,0.019408323929283787,0.9057377049180327
200,0.019032419827140747,0.9098360655737705
200,0.018838047574126656,0.9207650273224044
200,0.019513146025561243,0.9084699453551912
200,0.018621259211191062,0.9098360655737705
200,0.018319379110805323,0.9139344262295082
200,0.01847598107297564,0.9193989071038251
200,0.017109282803340037,0.9207650273224044
200,0.01760040317239657,0.9098360655737705
200,0.01637282198081251,0.9289617486338798
200,0.015461074035675799,0.9398907103825137
200,0.01676777440830658,0.9316939890710383
200,0.01568858887328476,0.9385245901639344
200,0.015156335070159265,0.9330601092896175
200,0.015857573578266497,0.924863387978142
200,0.015683832837909948,0.9180327868852459
200,0.014952608999984513,0.9330601092896175
200,0.014797770667597245,0.9275956284153005
200,0.014257423376125065,0.9398907103825137
200,0.014564504836752114,0.9289617486338798
200,0.01390897885697787,0.9467213114754098
200,0.012977987934982841,0.9439890710382514
200,0.013648333974549027,0.9439890710382514
200,0.0132850281527785,0.9412568306010929
200,0.01250281302981038,0.9426229508196722
200,0.012026201546843586,0.9398907103825137
200,0.013418730979408723,0.9289617486338798
200,0.012685238419334745,0.930327868852459
200,0.011619707233593112,0.953551912568306
200,0.011905622816150957,0.9412568306010929
200,0.012750240052984061,0.9193989071038251
200,0.011239289871004761,0.9617486338797814
200,0.011540220694138053,0.9562841530054644
200,0.011396762044703374,0.9480874316939891
200,0.010579824366204726,0.9562841530054644
200,0.010329589654839103,0.9631147540983607
200,0.010717760812226541,0.9494535519125683
200,0.010779673080952441,0.9590163934426229
200,0.00986391423992772,0.9631147540983607
200,0.010631900789633475,0.9549180327868853
200,0.009932394175093031,0.9644808743169399
200,0.009971370218230075,0.9576502732240437
200,0.009706674459202041,0.9617486338797814
200,0.009671632627971837,0.9644808743169399
200,0.00925596654822266,0.9617486338797814
200,0.009408187304363876,0.9699453551912568
200,0.00867848981762193,0.9754098360655737
200,0.009227515366233762,0.9576502732240437
200,0.008726516199079368,0.9726775956284153
200,0.009594472033567116,0.9631147540983607
200,0.00886210850109168,0.9754098360655737
200,0.00907595793569023,0.9672131147540983
200,0.008399769785951396,0.9617486338797814
200,0.008249293687076517,0.976775956284153
200,0.008661986272680304,0.9685792349726776
200,0.007900163510946629,0.9631147540983607
200,0.00817030051448306,0.9699453551912568
200,0.008166987937493403,0.9726775956284153
200,0.007532150204715833,0.98224043715847
200,0.0077912621810788014,0.9699453551912568
200,0.008229759058665707,0.953551912568306
200,0.00833304008580948,0.9631147540983607
200,0.007185389394642877,0.9836065573770492
200,0.0075548414364864265,0.9713114754098361
200,0.007287298598901822,0.9658469945355191
200,0.007298672541243131,0.9740437158469946
200,0.007138682946644194,0.9713114754098361
200,0.007656733032132759,0.9631147540983607
200,0.006481045846893488,0.976775956284153
200,0.006711111653372238,0.98224043715847
200,0.0071756634759446965,0.9754098360655737
200,0.0072530967697419756,0.9781420765027322
200,0.007105404500915705,0.9808743169398907
200,0.006215284430915541,0.9904371584699454
200,0.006391576791558761,0.9863387978142076
200,0.006408917753259993,0.9795081967213115
200,0.006220083744799505,0.9877049180327869
200,0.006130625437843344,0.9836065573770492
200,0.0065022752177519875,0.976775956284153
200,0.005834795188545529,0.9863387978142076
200,0.005985077348400335,0.9877049180327869
200,0.005997687578201294,0.9808743169398907
200,0.005774952756251142,0.994535519125683
200,0.006364072830787773,0.9849726775956285
200,0.006175082349956361,0.98224043715847
200,0.0053898669535019355,0.9931693989071039
200,0.005443407110666316,0.9904371584699454
200,0.005259143717871989,0.9849726775956285
200,0.005056736380106113,0.9890710382513661
200,0.0054599963983551405,0.9918032786885246
200,0.00494261533836198,0.9890710382513661
200,0.005203804642450614,0.9931693989071039
200,0.005213105409848886,0.9918032786885246
200,0.00553564456561224,0.9904371584699454
200,0.005407291825840382,0.9904371584699454
200,0.00538032526364092,0.9931693989071039
200,0.005232715032628325,0.9931693989071039
200,0.005011657405583585,0.9959016393442623
200,0.004903553175877352,0.9931693989071039
200,0.004786952200238822,0.9931693989071039
200,0.004615080110280892,0.9931693989071039
200,0.004728168819120021,0.9972677595628415
200,0.004797307621748721,0.9931693989071039
200,0.005009768775007764,0.9863387978142076
200,0.00454678824120532,0.9931693989071039
200,0.004679522125935945,0.9890710382513661
200,0.004790567380727314,0.994535519125683
200,0.004381984075317617,0.9959016393442623
200,0.004455572889883661,0.9918032786885246
200,0.004331875704432446,0.9931693989071039
200,0.004757422750276295,0.9918032786885246
200,0.004453030358898184,0.9877049180327869
200,0.004252578401581837,0.9918032786885246
200,0.0039855613083135885,0.9972677595628415
200,0.004227989806177838,0.9931693989071039
200,0.004109200599089346,0.9959016393442623
200,0.004047408292853767,0.994535519125683
200,0.0038999982402135765,0.9972677595628415
200,0.00414368383016417,0.9918032786885246
200,0.0039135446171454395,0.994535519125683
200,0.003890451033665834,0.9918032786885246
200,0.003967947250262636,0.9931693989071039
200,0.004427945648467606,0.994535519125683
200,0.00380195989756962,0.9972677595628415
200,0.003661811901409118,0.994535519125683
200,0.00356985619444339,0.9959016393442623
200,0.003816974354409129,0.994535519125683
200,0.003759708347134903,0.9931693989071039
200,0.003959404243553271,0.9972677595628415
200,0.0034016841116661584,0.9959016393442623
200,0.00363173531215699,0.9986338797814208
200,0.003696603222134335,0.9986338797814208
200,0.0033275757208873664,0.9986338797814208
